2015|MT202|3|3|433|16|O||||||||block3_f433_additionalinformation|||1|1|1|1|5|24
2015|MT202|5|4|PAC|1|O||||||||block5_pac|||1|1|1|1||
2015|MT202|5|4|CHK|2|O||||||||block5_chk|||1|1|1|1|1|12
2015|MT202|5|4|TNG|3|O||||||||block5_tng|||1|1|1|1||
2015|MT202|5|4|DLM|4|O||||||||block5_dlm|||1|1|1|1||
2015|MT202|5|4|SYS_TIME|5|O||||||||block5_sys_time|||1|1|1|1|1|6
2015|MT202|5|4|PDM_TIME|6|O||||||||block5_pdm_time|||1|1|1|1|1|6
2015|MT202|5|4|MRF_DATE|7|O||||||||block5_mrf_date|||1|1|1|1|1|6
2015|MT202|5|4|MRF_DATE|8|O||||||||block5_mrf_fulltime|||2|1|1|1|7|12
2015|MT202|5|4|MRF_MIR_date|9|O||||||||block5_mrf_mir_date|||1|1|1|1|1|6
2015|MT202|5|4|MRF_MIR_date|10|O||||||||block5_mrf_mir_ltidentifier|||2|1|1|1|7|18
2015|MT202|5|4|MRF_MIR_date|11|O||||||||block5_mrf_mir_branchcode|||3|1|1|1|19|21
2015|MT202|5|4|MRF_MIR_date|12|O||||||||block5_mrf_mir_sessionnumber|||4|1|1|1|22|25
2015|MT202|5|4|MRF_MIR_date|13|O||||||||block5_mrf_mir_isn|||5|1|1|1|26|31
2015|MT202|5|4|SYS_MIR_date|14|O||||||||block5_sys_mir_date|||1|1|1|1|1|6
2015|MT202|5|4|SYS_MIR_date|15|O||||||||block5_sys_mir_ltidentifier|||2|1|1|1|7|18
2015|MT202|5|4|SYS_MIR_date|16|O||||||||block5_sys_mir_branchcode|||3|1|1|1|19|21
2015|MT202|5|4|SYS_MIR_date|17|O||||||||block5_sys_mir_sessionnumber|||4|1|1|1|22|25
2015|MT202|5|4|SYS_MIR_date|18|O||||||||block5_sys_mir_isn|||5|1|1|1|26|31
2015|MT202|5|4|PDM_mor_date|19|O||||||||block5_pdm_mor_date|||1|1|1|1|1|6
2015|MT202|5|4|PDM_mor_date|20|O||||||||block5_pdm_mor_ltidentifier|||2|1|1|1|7|18
2015|MT202|5|4|PDM_mor_date|21|O||||||||block5_pdm_mor_branchcode|||3|1|1|1|19|21
2015|MT202|5|4|PDM_mor_date|22|O||||||||block5_pdm_mor_sessionnumber|||4|1|1|1|22|25
2015|MT202|5|4|PDM_mor_date|23|O||||||||block5_pdm_mor_osn|||5|1|1|1|26|31
2015|MT202|4|5|20|1|M|N|N||||||f20a_f20|||1|1|1|1|1|16
2015|MT202|4|5|21|2|M|N|N||||||f21a_f21|||1|1|1|1|1|16
2015|MT202|4|5|13C|3|O|N|N||||||f13a_f13c_code|||1|1|1|1|2|
2015|MT202|4|5|13C|3|O|N|N||||||f13a_f13c_timeindication|||2|1|1|1||4
2015|MT202|4|5|13C|3|O|N|N||||||f13a_f13c_sign|||3|1|1|1||
2015|MT202|4|5|13C|3|O|N|N||||||f13a_f13c_timeoffset|||4|1|1|1||4
2015|MT202|4|5|32A|4|M|N|N||||||f32a_f32a_date|||1|1|1|1|1|6
2015|MT202|4|5|32A|4|M|N|N||||||f32a_f32a_currency|||2|1|1|1|7|9
2015|MT202|4|5|32A|4|M|N|N||||||f32a_f32a_amount|||3|1|1|1|10|24
2015|MT202|4|5|52A|5|O|N|N||||||f52a_f52a_partyidentifier|A||1|1|1|1|3,4|36,37
2015|MT202|4|5|52D|5|O|Y|N||||||f52a_f52d_partyidentifier|A||1|1|1|1|3,4|36,37
2015|MT202|4|5|52A|5|O|N|N||||||f52a_f52a_identifiercode|||2|2|2|1|1|11
2015|MT202|4|5|52D|5|O|Y|N||||||f52a_f52d_nameandaddress_line|||2|2|5|1|1|35
2015|MT202|4|5|53A|6|O|N|N||||||f53a_f53a_partyidentifier|A||1|1|1|1|3,4|36,37
2015|MT202|4|5|53B|6|O|N|N||||||f53a_f53b_partyidentifier|A||1|1|1|1|3,4|36,37
2015|MT202|4|5|53D|6|O|Y|N||||||f53a_f53d_partyidentifier|A||1|1|1|1|3,4|36,37
2015|MT202|4|5|53A|6|O|N|N||||||f53a_f53a_identifiercode|||2|2|2|1|1|11
2015|MT202|4|5|53B|6|O|N|N||||||f53a_f53b_location|||2|2|2|1|1|35
2015|MT202|4|5|53D|6|O|Y|N||||||f53a_f53d_nameandaddress_line|||2|2|5|1|1|35
2015|MT202|4|5|54A|7|O|N|N||||||f54a_f54a_partyidentifier|A||1|1|1|1|3,4|36,37
2015|MT202|4|5|54B|7|O|N|N||||||f54a_f54b_partyidentifier|A||1|1|1|1|3,4|36,37
2015|MT202|4|5|54D|7|O|Y|N||||||f54a_f54d_partyidentifier|A||1|1|1|1|3,4|36,37
2015|MT202|4|5|54A|7|O|N|N||||||f54a_f54a_identifiercode|||2|2|2|1|1|11
2015|MT202|4|5|54B|7|O|N|N||||||f54a_f54b_location|||2|2|2|1|1|35
2015|MT202|4|5|54D|7|O|Y|N||||||f54a_f54d_nameandaddress_line|||2|2|5|1|1|35
2015|MT202|4|5|56A|8|O|N|N||||||f56a_f56a_partyidentifier|A||1|1|1|1|3,4|36,37
2015|MT202|4|5|56D|8|O|Y|N||||||f56a_f56d_partyidentifier|A||1|1|1|1|3,4|36,37
2015|MT202|4|5|56A|8|O|N|N||||||f56a_f56a_identifiercode|||2|2|2|1|1|11
2015|MT202|4|5|56D|8|O|Y|N||||||f56a_f56d_nameandaddress_line|||2|2|5|1|1|35
2015|MT202|4|5|57A|9|O|N|N||||||f57a_f57a_partyidentifier|A||1|1|1|1|3,4|36,37
2015|MT202|4|5|57B|9|O|N|N||||||f57a_f57b_partyidentifier|A||1|1|1|1|3,4|36,37
2015|MT202|4|5|57D|9|O|Y|N||||||f57a_f57d_partyidentifier|A||1|1|1|1|3,4|36,37
2015|MT202|4|5|57A|9|O|N|N||||||f57a_f57a_identifiercode|||2|2|2|1|1|11
2015|MT202|4|5|57B|9|O|N|N||||||f57a_f57b_location|||2|2|2|1|1|35
2015|MT202|4|5|57D|9|O|Y|N||||||f57a_f57d_nameandaddress_line|||2|2|5|1|1|35
2015|MT202|4|5|58A|10|M|N|N||||||f58a_f58a_partyidentifier|A||1|1|1|1|3,4|36,37
2015|MT202|4|5|58D|10|M|Y|N||||||f58a_f58d_partyidentifier|A||1|1|1|1|3,4|36,37
2015|MT202|4|5|58A|10|M|N|N||||||f58a_f58a_identifiercode|||2|2|2|1|1|11
2015|MT202|4|5|58D|10|M|Y|N||||||f58a_f58d_nameandaddress_line|||2|2|5|1|1|35
2015|MT202|4|5|72|11|O|Y|N||||||f72a_f72_narrativestructuredformat_line1_code|||1|1|1|1|2|
2015|MT202|4|5|72|11|O|Y|N||||||f72a_f72_narrativestructuredformat_line1_narrative|||1|1|1|1||35
2015|MT202|4|5|72|11|O|Y|N||||||f72a_f72_narrativestructuredformat_line2to6_code|||2|2|6|1|2|
2015|MT202|4|5|72|11|O|Y|N||||||f72a_f72_narrativestructuredformat_line2to6_narrative1|||2|2|6|1|3|35
2015|MT202|4|5|72|11|O|Y|N||||||f72a_f72_narrativestructuredformat_line2to6_narrative2|||2|2|6|1|11|35
