2015|MT103|5|4|SYS_MIR_date|14|O||||||||block5_sys_mir_date|||1|1|1|1|1|6
2015|MT103|5|4|SYS_MIR_date|15|O||||||||block5_sys_mir_ltidentifier|||2|1|1|1|7|18
2015|MT103|5|4|SYS_MIR_date|16|O||||||||block5_sys_mir_branchcode|||3|1|1|1|19|21
2015|MT103|5|4|SYS_MIR_date|17|O||||||||block5_sys_mir_sessionnumber|||4|1|1|1|22|25
2015|MT103|5|4|SYS_MIR_date|18|O||||||||block5_sys_mir_isn|||5|1|1|1|26|31
2015|MT103|5|4|PDM_mor_date|19|O||||||||block5_pdm_mor_date|||1|1|1|1|1|6
2015|MT103|5|4|PDM_mor_date|20|O||||||||block5_pdm_mor_ltidentifier|||2|1|1|1|7|18
2015|MT103|5|4|PDM_mor_date|21|O||||||||block5_pdm_mor_branchcode|||3|1|1|1|19|21
2015|MT103|5|4|PDM_mor_date|22|O||||||||block5_pdm_mor_sessionnumber|||4|1|1|1|22|25
2015|MT103|5|4|PDM_mor_date|23|O||||||||block5_pdm_mor_osn|||5|1|1|1|26|31
2015|MT103|4|5|20|1|M|N|N||||||f20a_f20|||1|1|1|1|1|16
2015|MT103|4|5|13C|2|O|N|N||||||f13a_f13c_code|C||1|1|1|1|2|
2015|MT103|4|5|13C|2|O|N|N||||||f13a_f13c_timeindication|||2|1|1|1||4
2015|MT103|4|5|13C|2|O|N|N||||||f13a_f13c_sign|||3|1|1|1||
2015|MT103|4|5|13C|2|O|N|N||||||f13a_f13c_timeoffset|||4|1|1|1||4
2015|MT103|4|5|23B|3|M|N|N||||||f23a_1_f23b|||1|1|1|1|1|4
2015|MT103|4|5|23E|4|O|N|N||||||f23a_2_f23e_instructioncode|||1|1|1|1|1|4
2015|MT103|4|5|23E|4|O|N|N||||||f23a_2_f23e_additionalinformation|||2|1|1|1|5|34
2015|MT103|4|5|26T|5|O|N|N||||||f26a_f26t|||1|1|1|1|1|3
2015|MT103|4|5|32A|6|M|N|N||||||f32a_f32a_date|||1|1|1|1|1|6
2015|MT103|4|5|32A|6|M|N|N||||||f32a_f32a_currency|||2|1|1|1|7|9
2015|MT103|4|5|32A|6|M|N|N||||||f32a_f32a_amount|||3|1|1|1|10|24
2015|MT103|4|5|33B|7|O|N|N||||||f33a_f33b_currency|||1|1|1|1|1|3
2015|MT103|4|5|33B|7|O|N|N||||||f33a_f33b_amount|||2|1|1|1|4|18
2015|MT103|4|5|36|8|O|N|N||||||f36a_f36|||1|1|1|1|1|12
2015|MT103|4|5|50A|9|M|N|N||||||f50a_f50a_account|A||1|1|1|1|2|35
2015|MT103|4|5|50F|9|M|Y|N||||||f50a_f50f_partyidentifier_account|A||1|1|1|1|2|35
2015|MT103|4|5|50K|9|M|Y|N||||||f50a_f50k_account|A||1|1|1|1|2|35
2015|MT103|4|5|50A|9|M|N|N||||||f50a_f50a_identifiercode|||2|2|2|1|1|11
2015|MT103|4|5|50K|9|M|Y|N||||||f50a_f50k_nameandaddress_line|||2|2|5|1|1|35
2015|MT103|4|5|50F|9|M|Y|N||||||f50a_f50f_partyidentifier_code|||2|1|1|2|1|4
2015|MT103|4|5|50F|9|M|Y|N||||||f50a_f50f_partyidentifier_countrycode|||3|1|1|3|6|7
2015|MT103|4|5|50F|9|M|Y|N||||||f50a_f50f_partyidentifier_identifier|||4|1|1|4|9|35
2015|MT103|4|5|50F|9|M|Y|N||||||f50a_f50f_nameandaddress_line2to5_number|||5|2|5|1|1|1
2015|MT103|4|5|50F|9|M|Y|N||||||f50a_f50f_nameandaddress_line2to5_details|||6|2|5|1|3|35
2015|MT103|4|5|51A|10|O|N|N||||||f51a_f51a_partyidentifier|A||1|1|1|1|3,4|36,37
2015|MT103|4|5|51A|10|O|N|N||||||f51a_f51a_identifiercode|||2|2|2|1|1|11
2015|MT103|4|5|52A|11|O|N|N||||||f52a_f52a_partyidentifier|A||1|1|1|1|3,4|36,37
2015|MT103|4|5|52D|11|O|Y|N||||||f52a_f52d_partyidentifier|A||1|1|1|1|3,4|36,37
2015|MT103|4|5|52A|11|O|N|N||||||f52a_f52a_identifiercode|||2|2|2|1|1|11
2015|MT103|4|5|52D|11|O|Y|N||||||f52a_f52d_nameandaddress_line|||2|2|5|1|1|35
2015|MT103|4|5|53A|12|O|N|N||||||f53a_f53a_partyidentifier|A||1|1|1|1|3,4|36,37
2015|MT103|4|5|53B|12|O|N|N||||||f53a_f53b_partyidentifier|A||1|1|1|1|3,4|36,37
2015|MT103|4|5|53D|12|O|Y|N||||||f53a_f53d_partyidentifier|A||1|1|1|1|3,4|36,37
2015|MT103|4|5|53A|12|O|N|N||||||f53a_f53a_identifiercode|||2|2|2|1|1|11
2015|MT103|4|5|53B|12|O|N|N||||||f53a_f53b_location|||2|2|2|1|1|35
2015|MT103|4|5|53D|12|O|Y|N||||||f53a_f53d_nameandaddress_line|||2|2|5|1|1|35
2015|MT103|4|5|54A|13|O|N|N||||||f54a_f54a_partyidentifier|A||1|1|1|1|3,4|36,37
2015|MT103|4|5|54B|13|O|N|N||||||f54a_f54b_partyidentifier|A||1|1|1|1|3,4|36,37
2015|MT103|4|5|54D|13|O|Y|N||||||f54a_f54d_partyidentifier|A||1|1|1|1|3,4|36,37
2015|MT103|4|5|54A|13|O|N|N||||||f54a_f54a_identifiercode|||2|2|2|1|1|11
2015|MT103|4|5|54B|13|O|N|N||||||f54a_f54b_location|||2|2|2|1|1|35
2015|MT103|4|5|54D|13|O|Y|N||||||f54a_f54d_nameandaddress_line|||2|2|5|1|1|35
2015|MT103|4|5|55A|14|O|N|N||||||f55a_f55a_partyidentifier|A||1|1|1|1|3,4|36,37
2015|MT103|4|5|55B|14|O|N|N||||||f55a_f55b_partyidentifier|A||1|1|1|1|3,4|36,37
2015|MT103|4|5|55D|14|O|Y|N||||||f55a_f55d_partyidentifier|A||1|1|1|1|3,4|36,37
2015|MT103|4|5|55A|14|O|N|N||||||f55a_f55a_identifiercode|||2|2|2|1|1|11
2015|MT103|4|5|55B|14|O|N|N||||||f55a_f55b_location|||2|2|2|1|1|35
2015|MT103|4|5|55D|14|O|Y|N||||||f55a_f55d_nameandaddress_line|||2|2|5|1|1|35
2015|MT103|4|5|56A|15|O|N|N||||||f56a_f56a_partyidentifier|A||1|1|1|1|3,4|36,37
2015|MT103|4|5|56C|15|O|N|N||||||f56a_f56c|||1|1|1|1|2|33
2015|MT103|4|5|56D|15|O|Y|N||||||f56a_f56d_partyidentifier|A||1|1|1|1|3,4|36,37
2015|MT103|4|5|56A|15|O|N|N||||||f56a_f56a_identifiercode|||2|2|2|1|1|11
2015|MT103|4|5|56D|15|O|Y|N||||||f56a_f56d_nameandaddress_line|||2|2|5|1|1|35
2015|MT103|4|5|57A|16|O|N|N||||||f57a_f57a_partyidentifier|A||1|1|1|1|3,4|36,37
2015|MT103|4|5|57B|16|O|N|N||||||f57a_f57b_partyidentifier|A||1|1|1|1|3,4|36,37
2015|MT103|4|5|57C|16|O|N|N||||||f57a_f57c|||1|1|1|1|2|35
2015|MT103|4|5|57D|16|O|Y|N||||||f57a_f57d_partyidentifier|A||1|1|1|1|3,4|36,37
2015|MT103|4|5|57A|16|O|N|N||||||f57a_f57a_identifiercode|||2|2|2|1|1|11
2015|MT103|4|5|57B|16|O|N|N||||||f57a_f57b_location|||2|2|2|1|1|35
2015|MT103|4|5|57D|16|O|Y|N||||||f57a_f57d_nameandaddress_line|||2|2|5|1|1|35
2015|MT103|4|5|59|17|M|Y|N||||||f59a_f59_account|A||1|1|1|1|2|35
2015|MT103|4|5|59A|17|M|N|N||||||f59a_f59a_account|A||1|1|1|1|2|35
2015|MT103|4|5|59F|17|M|Y|N||||||f59a_f59f_partyidentifier_account|A||1|1|1|1|2|35
2015|MT103|4|5|59|17|M|Y|N||||||f59a_f59_nameandaddress_line|||2|2|5|1|1|35
2015|MT103|4|5|59A|17|M|N|N||||||f59a_f59a_identifiercode|||2|2|2|1|1|11
2015|MT103|4|5|59F|17|M|Y|N||||||f59a_f59f_partyidentifier_code|||2|1|1|2|1|4
2015|MT103|4|5|59F|17|M|Y|N||||||f59a_f59f_partyidentifier_countrycode|||3|1|1|3|6|7
2015|MT103|4|5|59F|17|M|Y|N||||||f59a_f59f_partyidentifier_identifier|||4|1|1|4|9|36
2015|MT103|4|5|59F|17|M|Y|N||||||f59a_f59f_nameandaddress_line2to5_number|||5|2|5|1|1|1
2015|MT103|4|5|59F|17|M|Y|N||||||f59a_f59f_nameandaddress_line2to5_details|||6|2|5|1|3|35
2015|MT103|4|5|70|18|O|Y|N||||||f70a_f70_narrative_line|||1|1|4|1|1|35
2015|MT103|4|5|71A|19|M|N|N||||||f71a_1_f71a|||1|1|1|1|1|3
2015|MT103|4|5|71F|20|O|N|N||||||f71a_2_f71f_currency|||1|1|1|1|1|3
2015|MT103|4|5|71F|20|O|N|N||||||f71a_2_f71f_amount|||2|1|1|1|4|18
2015|MT103|4|5|71G|21|O|N|N||||||f71a_3_f71g_currency|||1|1|1|1|1|3
2015|MT103|4|5|71G|21|O|N|N||||||f71a_3_f71g_amount|||2|1|1|1|4|18
2015|MT103|4|5|72|22|O|Y|N||||||f72a_f72_narrativestructuredformat_line1_code|C||1|1|1|1|2|
2015|MT103|4|5|72|22|O|Y|N||||||f72a_f72_narrativestructuredformat_line1_narrative|||2|1|1|1||35
2015|MT103|4|5|72|22|O|Y|N||||||f72a_f72_narrativestructuredformat_line2to6_code|C||3|2|1|1|2|
2015|MT103|4|5|72|22|O|Y|N||||||f72a_f72_narrativestructuredformat_line2to6_narrative1|||4|2|6|1|3|35
2015|MT103|4|5|72|22|O|Y|N||||||f72a_f72_narrativestructuredformat_line2to6_narrative2|J||5|2|6|2|11|35
2015|MT103|4|5|77B|23|O|N|N||||||f77a_f77b_narrative_line|T||1|1|3|1|1|35
